customer_id,name,email,phone,company,gst,city,state,country,zip,amount,created
C00052,JUSTIN GREEN,jane39@example.com,001-373-612-1727x155,York-Joseph,37SOLYX4044G1ZC,North Tracie,Florida,India,31530,67553.73,2026-04-05
C00434,Joseph Montgomery,annafuller@example.net,431-227-1026x767,"Watts, Meyers and Galvan",28LKLCB2196F1ZB,Nicoleland,Mississippi,India,09530,70068.45,2024-12-15
C00011,Cynthia Martin,nicolejohnson@example.net,563-542-1607x33754,Keller Group,21VREXR6820W1Z1,Frazierside,Michigan,India,04118,70211.85,2024-10-28
C00058,Chad Cook,jstone@example.net,925.695.2694x95888,Cabrera-Richardson,28RHALT2638Y1ZC,New Thomasshire,Oregon,India,30325,50637.88,2026-02-11
C00298,AUTUMN GRAHAM,gbarnes@example.org,(894)924-0903,"Patel, Palmer and Jones",33CWGYJ4891X1Z9,Moralesview,Indiana,India,24626,75263.88,2024-08-02
C00414,Teresa Li,bcaldwell@example.org,001-620-751-4607,"Cooper, Beltran and Wright",26CYDUD9092S1ZE,Kaylaburgh,Indiana,Moldova,72233,46855.27,2025-12-16
C00022,Adam Mitchell,lalexander@example.org,671-316-7190x229,Wilson Group,29MMYNO8668X1Z3,Hayesmouth,Maryland,Tokelau,77640,86091.89,2025-06-29
C00153,Kelly Hendrix,tprice@example.com,(708)281-4743,"Robinson, Rodriguez and Chen",12UAKYR3573L1Z2,South Kristinatown,Arizona,India,76663,7598.98,2026-03-31
C00034,Maria Harper,williamsmatthew@example.org,001-431-283-9335,Garrison-Thomas,17IIQZL4681H1ZC,East Alexisbury,Pennsylvania,India,42938,58872.04,2024-08-12
C00163,Wendy Neal,bennettrebecca@example.net,9422043940,Price LLC,28QQXGB1339S1Z3,Hallfurt,North Carolina,India,93521,76334.59,2024-10-16
C00231,Elizabeth Wright,dphillips@example.net,608-718-6617,Richards-Mack,37BHVQD1422L1ZE,Port Phillip,Colorado,India,55059,79019.47,2026-06-11
C00356,Linda Wood,cgray@example.org,894.613.4750x98898,Cruz-Todd,11JCVUN3034B1ZE,Barbaramouth,Connecticut,India,46028,16280.5,2025-03-09
C00369,Lisa Blankenship,garylogan@example.org,292-422-7051,"Aguirre, Coleman and Ruiz",17TGWHP8642J1ZD,Bennettfurt,Virginia,India,62691,24867.1,2025-05-02
C00224,James Patterson,edward52@example.net,508-667-7133,Francis-Reyes,30BNMNS6876U1ZB,South Henry,Georgia,India,04272,19061.88,2025-03-13
C00049,Sandra Cohen,zwelch@example.org,670-843-0305,"Kennedy, Johnson and Lucas",35SWXDP8973V1ZE,Davidstad,Nevada,India,52932,21848.32,2026-02-28
C00243,Stacy Lewis,jsmith@example.com,806-979-4975,"Bass, Anderson and Taylor",23ODWCQ6120C1Z3,Port Jessica,Colorado,India,82390,15348.63,2025-12-29
C00047,Joan Smtih,smithjason@example.org,+1-298-561-4341,Fowler-Dean,11EHFMI3697B1Z7,Lake Douglas,Nevada,India,00706,39103.13,2025-11-20
C00247,Justin Glover,ashley71@example.net,632.458.2386x87007,Brown Group,34RMQRY7929W1ZB,New Mary,Maine,Aruba,21658,60080.97,2026-02-25
C00266,Megan Murray,julie36@example.org,3415257771,"Dodson, Taylor and Hoover",20KKBMG8033L1Z7,Davidfurt,Hawaii,Belarus,88501,41827.63,2026-03-16
C00105,Richard Ruiz,christopher86@example.org,(265)427-0477x434,"Contreras, Miller and Cooper",27IAWLO2320J1ZE,Port Paulhaven,Nebraska,India,70691,38365.23,2026-01-15
C00401,Ronald Smith,marcushernandez@example.org,001-558-473-9592,Parker Inc,35BIMCX3399I1Z4,Stephaniemouth,Massachusetts,India,30661,95535.84,2025-12-24
C00233,Regina Miller,alexanderrodriguez@example.org,001-930-437-2368x314,Henderson-Wilson,33JVSCF7897E1ZD,Port Shannonbury,Illinois,French Polynesia,75137,47676.97,2026-05-06
C00175,Shawn Watson,javier42@example.org,(903)617-8078x235,Thomas-Wiggins,24HRINU2924C1ZE,Hugheshaven,Delaware,India,01039,71688.67,2025-03-29
C00159,Anna Stevens,devonrichardson@example.net,334.741.9693,Thompson-Petersen,19SSKGM5728P1Z9,Benjaminshire,Missouri,India,10787,68898.93,2026-03-28
C00178,Michael Mckinney,oruiz@example.org,+1-345-762-5577x017,Murray-Jackson,26XWMKI3236G1ZC,South Lisaville,Massachusetts,India,73396,79021.62,2025-12-17
C00072,Chad Mccoy,mannalbert@example.net,250.299.7700x886,"Bowen, Nichols and Mitchell",13GSRBZ6794L1Z8,North Alicebury,Illinois,Niger,69504,74972.81,2025-02-12
C00373,Sarah Everett,joshua51@example.com,291.497.1112x125,Robinson LLC,26DFUPT8648R1Z0,Lake Katelyn,Florida,Georgia,07491,49787.29,2025-05-21
C00481,Eddie Bridges,elizabeth10@example.org,351-609-1090x3267,"Carter, Copeland and Jones",22NSIED2294M1Z6,Erichaven,Connecticut,Luxembourg,79994,45953.87,2025-01-20
C00200,Arthur Reed,HMASON@EXAMPLE.COM,001-888-447-9513x711,Mullen-Jones,18KRHSJ8484F1Z4,Port James,South Dakota,India,03475,38530.86,2025-03-15
C00059,John Warren,rhernandez@example.org,8915307562,Shaw-Carr,14EVUDT6718I1ZC,New Mark,Texas,Lesotho,69376,37015.76,2025-05-19
C00258,  Rachel Murphy  ,sotojoshua@example.org,997.431.7912x86857,Marquez-Fox,29ETFER8242L1Z8,Littleshire ,Tennessee,India,05298,75518.82,2025-01-07
C00425,Jim Lopez,jenniferjones@example.org,439.890.0631x4035,Watson Group,14CJJMP8454N1Z6,Nicolechester,Utah,India,75282,54968.53,2026-02-02
C00302,Taylor Anderson,adamssheena@example.net,9014851327,Rivera-Moore,23DISRO3655I1Z1,North Malloryville,Ohio,French Polynesia,13944,13926.01,2025-09-01
C00107,Angie Hawkins,melissa87@example.org,001-399-386-1622x999,"Chan, Floyd and Dillon",24WAQYP7812F1ZB,Johnsonview,Montana,India,19356,42072.34,2025-11-23
C00494,Jared Garza,joseph91@example.net,(349)570-1693x42929,Dawson and Sons,29PVCUE7499R1Z5,Andersonborough,Louisiana,India,15261,27405.37,2025-10-20
C00025,Julie Pearson,howard96@example.net,817.256.5512x5674,Miller-King,33HXZGA5315Q1ZF,Gutierrezborough,North Dakota,India,47920,10730.44,2025-11-26
C00353,Jennifer Quinn,lawsondonna@example.net,754.339.4353x537,"Allen, Oconnor and Beard",12XFWJG3053E1Z5,Denisebury,New Hampshire,India,55400,45052.45,2025-01-25
C00154,Melissa Moore,wrightvincent@example.net,+1-750-905-2812x735,"Lee, Norris and Howard",10IQCFT7693C1Z9,Amyfort,Illinois,India,74779,47044.26,2024-12-22
C00275,Angel aKent,bmartin@example.com,001-448-686-9461x195,"Clark, Goodman and Hale",30AKFAG6295E1Z5,Warrenport,Washington,India,56986,6921.8,2024-12-10
C00474,Laura Monroe,hwalton@example.com,(687)320-3195,"Strong, Reyes and Evans",36BUFMW1794B1ZA,South Kimberly,Wisconsin,India,19790,84270.22,2025-07-15
C00400,Madison Navarro,mccannkimberly@example.net,(681)997-9316,Preston-Gamble,27JPVEL7220P1Z7,Shawnchester,Alaska,Iran,75833,95465.43,2025-03-16
C00383,Rebecca Benson,brooksthomas@example.com,524-280-9624x406,Sandoval-Hill,20DMYOU8761G1Z9,East Andrew,Massachusetts,India,29475,89323.86,2024-09-18
C00456,Courtney Schneider MD,jenniferbarry@example.net,372-514-3643,Smith LLC,14HNLXR7363E1Z2,West Shaunville,Nevada,India,47361,33093.27,2025-12-26
C00226,Walter Hansen,jorgegordon@example.com,921.658.6241x502,"Ward, Jordan and Orr",29QNWQH1349U1ZB,Staffordmouth,West Virginia,Liechtenstein,20327,24432.53,2025-10-05
C00405,Erin Onael,mossdrew@example.com,7865982210,Barnes Inc,26HEDAI4697C1Z2,Port Carrie,South Dakota,India,00595,41388.81,2025-03-29
C00227,Mary Yates,lopezbrian@example.org,9747276170,"Hoffman, Ellis and Rodriguez",14UJHWF4362N1ZC,Henryburgh,West Virginia,Malawi,36256,55465.36,2025-10-11
C00264,Karen Munoz,briana87@example.com,702.971.6938,Ford-Williams,17FSPDW9196S1Z6,Peterburgh,Nebraska,India,33155,86190.26,2024-12-17
C00100,Sarah Thompson,linda59@example.org,001-259-392-9378x427,Hall and Sons,26BHEAV6198N1Z9,Port David,Virginia,India,23761,71955.47,2026-07-14
C00010,Amber Walters,bradley52@example.net,727-486-8011x280,Anderson-Parker,22YCWNR5554P1Z9,West Kimberlychester,South Carolina,India,98736,36546.73,2024-11-28
C00108,Melissa Williams,hannah07@example.com,(705)644-4713x247,"Butler, Brewer and Lopez",34NAVFW1320H1Z7,Lorihaven,Hawaii,India,09101,94279.89,2025-03-29
C00440,Steven Brown DDS,wmiller@example.net,701.959.5919x457,Porter-Hines,15UIVMO9802L1Z7,North Hannah,Nebraska,India,61442,72813.03,2026-06-14
C00339,Jessica Barrett,reynoldsdaisy@example.org,(632)388-3774,"Vasquez, Contreras and Myers",29SZGDA3513B1Z9,North Justin,Delaware,Mongolia,51544,37264.14,2024-08-08
C00409,Yvette Lee,kimberlygonzalez@example.net,(489)729-8808x583,Garcia and Sons,19OONOW1969T1ZC,New Sheri,South Carolina,India,56077,23298.8,2026-05-28
C00045,Ronald Wise,jenniferwilliams@example.com,+1-937-994-7383x47359,Strickland-Shaw,36AKMZM1241I1ZC,Brettfort,Mississippi,Micronesia,13947,84884.7,2026-02-03
C00170,Carlos Harris,alexander77@example.net,9973339776,"Greene, Sanchez and Kelley",23NOJND1888L1Z1,North Denise,Arizona,India,19555,62301.12,2026-05-25
C00363,Danielle Nelson,hessnicholas@example.com,(441)311-8600,"Chapman, Myers and Decker",30TYUBG1496V1Z0,West Joshuaborough,Connecticut,Estonia,86490,54603.19,2025-10-21
C00254,Heather Olson,ilopez@example.org,4244968549,Parker-Cooper,10XAHLQ2503R1Z1,North John,Oklahoma,India,07658,45419.21,2025-06-23
C00111,Loretta Silva,hunteileen@example.com,+1-699-744-1715,Green-Dawson,10PTMJH7371W1Z5,North Linda,Rhode Island,India,53466,79834.42,2025-12-26
C00087,Gail Lane,rkramer@example.org,8175012770,"Blankenship, Khan and Turner",32RFPXQ5844F1ZE,Elizabethburgh,Arkansas,India,52450,66526.45,2025-11-28
C00368,Mark Ware,courtney34@example.com,(594)659-6488x31921,Baker Inc,22IZHLP3142X1Z6,Riverashire,Rhode Island,India,36839,10707.77,2026-04-19
C00037,Meagan Jenkins,uparrish@example.org,794-351-9832x7315,Andrews-Aguirre,17JXNNR5562P1Z0,New Sarahview,Alaska,India,24148,13317.95,2025-02-28
C00428,Amanda Peck,kaylahardy@example.org,001-202-854-2573,Hernandez-Carter,28EOLOM2838V1ZB,Johnsonmouth,California,Tajikistan,32715,90298.53,2025-11-10
C00252,Alyssa Reynolds,WATKINSCONNIE@EXAMPLE.COM,931-373-5058x319,"Griffin, Martinez and Villegas",34CYUSE6062Y1Z5,North Samantha,New Hampshire,India,07682,18222.42,2025-03-22
C00410,Anthony Costa,hphillips@example.com,375.224.0148x4399,Taylor-Castillo,33KWZPZ1611Y1ZF,Lake Robert,Pennsylvania,India,25846,83776.73,2025-02-09
C00490,Alicia Beck,deborah60@example.com,712.319.8819x277,"Cochran, Hartman and Little",22PTIBS2260C1Z4,North Sheilaberg,Vermont,India,34354,24123.17,2026-04-25
C00459,Jasmine Buckley,kingdavid@example.net,527.942.0495x6121,Wright-Hughes,11VZPLX2192Y1Z1,West Ianmouth,Utah,Myanmar,65165,58799.61,2025-01-24
C00075,Raymond Johnson,kristen77@example.org,(386)662-9619x431,James Ltd,35JVYUX5065G1Z3,North Sherrymouth,Mississippi,India,35859,70157.69,2024-10-18
C00386,Diana Townsend,beckgloria@example.net,001-858-688-6367x74722,Patel LLC,25WDPLR5911G1Z0,Carpenterchester,Nebraska,Isle of Man,25257,36898.95,2025-12-07
C00433,Pamela Tucker,lowekristin@example.org,5006515532,Cox LLC,10LCEVT7487L1Z3,Kevinside,Hawaii,United Arab Emirates,20426,74605.87,2024-12-04
